occupation,degree,race,race_count_est,race_count_moe,race_pct_moe,denom,race_pct_est
accountants and auditors,bachelor,asian,95240.0,5350.0,,758210.0,12.561163793671938
accountants and auditors,bachelor,black,64430.0,5755.0,,758210.0,8.497645770960553
accountants and auditors,bachelor,hispanic,84540.0,5825.0,,758210.0,11.149945265823453
accountants and auditors,bachelor,white,514000.0,10240.0,,758210.0,67.79124516954406
accountants and auditors,bachelor_plus,asian,157900.0,7265.0,,1144100.0,13.801241150249105
accountants and auditors,bachelor_plus,black,110500.0,7360.0,,1144100.0,9.658246656760774
accountants and auditors,bachelor_plus,hispanic,114700.0,7415.0,,1144100.0,10.025347434664802
accountants and auditors,bachelor_plus,white,761000.0,12260.0,,1144100.0,66.51516475832531
accountants and auditors,graduate,asian,62700.0,4020.0,,385880.0,16.248574686431013
accountants and auditors,graduate,black,46040.0,5390.0,,385880.0,11.931170312014098
accountants and auditors,graduate,hispanic,30140.0,3265.0,,385880.0,7.810718358038768
accountants and auditors,graduate,white,247000.0,7260.0,,385880.0,64.00953664351611
accountants and auditors,less_bachelor,asian,7340.0,1775.0,,125110.0,5.866837183278715
accountants and auditors,less_bachelor,black,15890.0,2950.0,,125110.0,12.700823275517545
accountants and auditors,less_bachelor,hispanic,21350.0,2515.0,,125110.0,17.064982815122693
accountants and auditors,less_bachelor,white,80530.0,5170.0,,125110.0,64.36735672608106
actors,bachelor,asian,185.0,160.0,,6865.0,2.69482884195193
actors,bachelor,black,1730.0,940.0,,6865.0,25.20029133284778
actors,bachelor,hispanic,1100.0,690.0,,6865.0,16.023306627822286
actors,bachelor,white,3850.0,1385.0,,6865.0,56.081573197378006
actors,bachelor_plus,asian,225.0,170.0,,8400.0,2.6785714285714284
actors,bachelor_plus,black,1885.0,885.0,,8400.0,22.44047619047619
actors,bachelor_plus,hispanic,1150.0,685.0,,8400.0,13.690476190476192
actors,bachelor_plus,white,5140.0,1520.0,,8400.0,61.1904761904762
actors,graduate,white,1295.0,590.0,,1295.0,100.0
actors,less_bachelor,black,870.0,705.0,,5040.0,17.261904761904763
actors,less_bachelor,hispanic,1230.0,890.0,,5040.0,24.404761904761905
actors,less_bachelor,white,2940.0,1195.0,,5040.0,58.333333333333336
actuaries,bachelor,asian,3190.0,785.0,,23545.0,13.548524102781906
actuaries,bachelor,black,780.0,905.0,,23545.0,3.312805266510937
actuaries,bachelor,hispanic,1185.0,685.0,,23545.0,5.032915693353154
actuaries,bachelor,white,18390.0,2350.0,,23545.0,78.10575493735399
actuaries,bachelor_plus,asian,5355.0,1105.0,,32890.0,16.28154454241411
actuaries,bachelor_plus,black,985.0,935.0,,32890.0,2.994831255700821
actuaries,bachelor_plus,hispanic,1640.0,940.0,,32890.0,4.986318029796291
actuaries,bachelor_plus,white,24910.0,2650.0,,32890.0,75.73730617208878
actuaries,graduate,asian,2165.0,725.0,,9345.0,23.167469234884965
actuaries,graduate,black,205.0,220.0,,9345.0,2.1936864633493847
actuaries,graduate,hispanic,455.0,570.0,,9345.0,4.868913857677903
actuaries,graduate,white,6520.0,1370.0,,9345.0,69.76993044408775
actuaries,less_bachelor,black,330.0,280.0,,565.0,58.4070796460177
actuaries,less_bachelor,white,235.0,180.0,,565.0,41.5929203539823
acupuncturists,bachelor,asian,350.0,235.0,,625.0,56.00000000000001
acupuncturists,bachelor,white,275.0,260.0,,625.0,44.0
acupuncturists,bachelor_plus,asian,2525.0,735.0,,7220.0,34.97229916897507
acupuncturists,bachelor_plus,black,155.0,160.0,,7220.0,2.146814404432133
acupuncturists,bachelor_plus,hispanic,215.0,190.0,,7220.0,2.9778393351800556
acupuncturists,bachelor_plus,white,4325.0,1060.0,,7220.0,59.903047091412745
acupuncturists,graduate,asian,2175.0,710.0,,6595.0,32.97952994692949
acupuncturists,graduate,black,155.0,160.0,,6595.0,2.350265352539803
acupuncturists,graduate,hispanic,215.0,190.0,,6595.0,3.2600454890068233
acupuncturists,graduate,white,4050.0,1035.0,,6595.0,61.41015921152388
adhesive bonding machine operators and tenders,less_bachelor,black,1350.0,855.0,,6875.0,19.636363636363637
adhesive bonding machine operators and tenders,less_bachelor,hispanic,2320.0,895.0,,6875.0,33.74545454545454
adhesive bonding machine operators and tenders,less_bachelor,white,3205.0,895.0,,6875.0,46.61818181818182
administrative services managers,bachelor,asian,965.0,480.0,,16185.0,5.96231078158789
administrative services managers,bachelor,black,2175.0,975.0,,16185.0,13.438368860055608
administrative services managers,bachelor,hispanic,2615.0,965.0,,16185.0,16.156935434043866
administrative services managers,bachelor,white,10430.0,1725.0,,16185.0,64.44238492431263
administrative services managers,bachelor_plus,asian,1535.0,585.0,,23970.0,6.403838130997079
administrative services managers,bachelor_plus,black,3180.0,1175.0,,23970.0,13.266583229036296
administrative services managers,bachelor_plus,hispanic,3305.0,1165.0,,23970.0,13.788068418856906
administrative services managers,bachelor_plus,white,15950.0,2060.0,,23970.0,66.54151022110972
administrative services managers,graduate,asian,565.0,335.0,,7775.0,7.266881028938907
administrative services managers,graduate,black,1005.0,555.0,,7775.0,12.92604501607717
administrative services managers,graduate,hispanic,690.0,570.0,,7775.0,8.87459807073955
administrative services managers,graduate,white,5515.0,1065.0,,7775.0,70.93247588424437
administrative services managers,less_bachelor,asian,355.0,300.0,,24665.0,1.4392864382728563
administrative services managers,less_bachelor,black,2765.0,1400.0,,24665.0,11.21021690654774
administrative services managers,less_bachelor,hispanic,5665.0,1805.0,,24665.0,22.96776809243868
administrative services managers,less_bachelor,white,15880.0,2250.0,,24665.0,64.38272856274072
advertising and promotions managers,bachelor,asian,2300.0,875.0,,30180.0,7.620941020543406
advertising and promotions managers,bachelor,black,1395.0,870.0,,30180.0,4.6222664015904575
advertising and promotions managers,bachelor,hispanic,3405.0,1120.0,,30180.0,11.282306163021868
advertising and promotions managers,bachelor,white,23080.0,2505.0,,30180.0,76.47448641484426
advertising and promotions managers,bachelor_plus,asian,2910.0,945.0,,37275.0,7.806841046277666
advertising and promotions managers,bachelor_plus,black,1865.0,905.0,,37275.0,5.003353454057679
advertising and promotions managers,bachelor_plus,hispanic,4090.0,1305.0,,37275.0,10.972501676727028
advertising and promotions managers,bachelor_plus,white,28410.0,3000.0,,37275.0,76.21730382293762
advertising and promotions managers,graduate,asian,605.0,405.0,,7085.0,8.539167254763585
advertising and promotions managers,graduate,black,470.0,350.0,,7085.0,6.633733239237827
advertising and promotions managers,graduate,hispanic,685.0,680.0,,7085.0,9.668313338038109
advertising and promotions managers,graduate,white,5325.0,1305.0,,7085.0,75.15878616796047
advertising and promotions managers,less_bachelor,black,375.0,330.0,,6840.0,5.482456140350877
advertising and promotions managers,less_bachelor,hispanic,960.0,425.0,,6840.0,14.035087719298245
advertising and promotions managers,less_bachelor,white,5505.0,1240.0,,6840.0,80.48245614035088
advertising sales agents,bachelor,asian,2255.0,1035.0,,44905.0,5.021712504175482
advertising sales agents,bachelor,black,2445.0,1010.0,,44905.0,5.444827970159225
advertising sales agents,bachelor,hispanic,3575.0,940.0,,44905.0,7.96125153100991
advertising sales agents,bachelor,white,36630.0,4005.0,,44905.0,81.57220799465539
advertising sales agents,bachelor_plus,asian,2615.0,1135.0,,53365.0,4.900215497048627
advertising sales agents,bachelor_plus,black,4085.0,1735.0,,53365.0,7.654829944720322
advertising sales agents,bachelor_plus,hispanic,4455.0,1085.0,,53365.0,8.348168275086667
advertising sales agents,bachelor_plus,white,42210.0,4070.0,,53365.0,79.09678628314438
advertising sales agents,graduate,asian,360.0,425.0,,8465.0,4.25280567040756
advertising sales agents,graduate,black,1645.0,1320.0,,8465.0,19.432959243945657
advertising sales agents,graduate,hispanic,875.0,475.0,,8465.0,10.336680448907265
advertising sales agents,graduate,white,5585.0,1105.0,,8465.0,65.97755463673951
advertising sales agents,less_bachelor,asian,840.0,580.0,,23965.0,3.505111621114125
advertising sales agents,less_bachelor,black,1180.0,695.0,,23965.0,4.923847277279366
advertising sales agents,less_bachelor,hispanic,6365.0,1530.0,,23965.0,26.559566033799292
advertising sales agents,less_bachelor,white,15580.0,1895.0,,23965.0,65.01147506780723
aerospace engineers,bachelor,asian,6235.0,1295.0,,66895.0,9.320577023693849
aerospace engineers,bachelor,black,1580.0,605.0,,66895.0,2.361910456685851
aerospace engineers,bachelor,hispanic,10420.0,2845.0,,66895.0,15.576649973839599
aerospace engineers,bachelor,white,48660.0,3795.0,,66895.0,72.7408625457807
aerospace engineers,bachelor_plus,asian,13750.0,2040.0,,119195.0,11.535718780150175
aerospace engineers,bachelor_plus,black,5005.0,1435.0,,119195.0,4.199001635974663
aerospace engineers,bachelor_plus,hispanic,15060.0,3035.0,,119195.0,12.6347581693863
aerospace engineers,bachelor_plus,white,85380.0,4985.0,,119195.0,71.63052141448887
aerospace engineers,graduate,asian,7520.0,1425.0,,52310.0,14.375836360160582
aerospace engineers,graduate,black,3425.0,1165.0,,52310.0,6.54750525712101
aerospace engineers,graduate,hispanic,4645.0,1240.0,,52310.0,8.879755304913019
aerospace engineers,graduate,white,36720.0,2935.0,,52310.0,70.19690307780539
aerospace engineers,less_bachelor,asian,495.0,335.0,,12000.0,4.125
aerospace engineers,less_bachelor,black,1735.0,1025.0,,12000.0,14.458333333333334
aerospace engineers,less_bachelor,hispanic,2150.0,1000.0,,12000.0,17.916666666666668
aerospace engineers,less_bachelor,white,7620.0,1480.0,,12000.0,63.5
"agents and business managers of artists, performers, and athletes",bachelor,asian,380.0,310.0,,17890.0,2.1240916713247624
"agents and business managers of artists, performers, and athletes",bachelor,black,1825.0,1085.0,,17890.0,10.201229737283398
"agents and business managers of artists, performers, and athletes",bachelor,hispanic,1995.0,765.0,,17890.0,11.151481274455003
"agents and business managers of artists, performers, and athletes",bachelor,white,13690.0,2200.0,,17890.0,76.52319731693683
"agents and business managers of artists, performers, and athletes",bachelor_plus,asian,925.0,640.0,,24280.0,3.8097199341021417
"agents and business managers of artists, performers, and athletes",bachelor_plus,black,2495.0,1125.0,,24280.0,10.275947281713345
"agents and business managers of artists, performers, and athletes",bachelor_plus,hispanic,2500.0,865.0,,24280.0,10.29654036243822
"agents and business managers of artists, performers, and athletes",bachelor_plus,white,18360.0,2620.0,,24280.0,75.61779242174629
"agents and business managers of artists, performers, and athletes",graduate,asian,545.0,540.0,,6395.0,8.522283033620015
"agents and business managers of artists, performers, and athletes",graduate,black,670.0,415.0,,6395.0,10.476935105551211
"agents and business managers of artists, performers, and athletes",graduate,hispanic,505.0,400.0,,6395.0,7.8967943706020325
"agents and business managers of artists, performers, and athletes",graduate,white,4675.0,1225.0,,6395.0,73.10398749022674
"agents and business managers of artists, performers, and athletes",less_bachelor,asian,500.0,425.0,,7220.0,6.9252077562326875
"agents and business managers of artists, performers, and athletes",less_bachelor,black,670.0,540.0,,7220.0,9.279778393351801
"agents and business managers of artists, performers, and athletes",less_bachelor,hispanic,1230.0,640.0,,7220.0,17.03601108033241
"agents and business managers of artists, performers, and athletes",less_bachelor,white,4820.0,1470.0,,7220.0,66.7590027700831
agricultural and food science technicians,bachelor,asian,410.0,250.0,,5645.0,7.263064658990256
agricultural and food science technicians,bachelor,black,510.0,495.0,,5645.0,9.03454384410983
agricultural and food science technicians,bachelor,hispanic,755.0,345.0,,5645.0,13.374667847652791
agricultural and food science technicians,bachelor,white,3970.0,1150.0,,5645.0,70.32772364924712
agricultural and food science technicians,bachelor_plus,asian,655.0,385.0,,6770.0,9.67503692762186
agricultural and food science technicians,bachelor_plus,black,510.0,495.0,,6770.0,7.533234859675036
agricultural and food science technicians,bachelor_plus,hispanic,755.0,345.0,,6770.0,11.152141802067947
agricultural and food science technicians,bachelor_plus,white,4850.0,1225.0,,6770.0,71.63958641063516
agricultural and food science technicians,graduate,asian,245.0,285.0,,1125.0,21.777777777777775
agricultural and food science technicians,graduate,white,880.0,595.0,,1125.0,78.22222222222223
agricultural and food science technicians,less_bachelor,asian,570.0,400.0,,23205.0,2.4563671622495153
agricultural and food science technicians,less_bachelor,black,2290.0,880.0,,23205.0,9.86856280973928
agricultural and food science technicians,less_bachelor,hispanic,4875.0,1390.0,,23205.0,21.008403361344538
agricultural and food science technicians,less_bachelor,white,15470.0,2225.0,,23205.0,66.66666666666666
agricultural and food scientists,bachelor,asian,1035.0,430.0,,15425.0,6.709886547811994
agricultural and food scientists,bachelor,hispanic,1170.0,535.0,,15425.0,7.585089141004862
agricultural and food scientists,bachelor,white,13220.0,1870.0,,15425.0,85.70502431118314
agricultural and food scientists,bachelor_plus,asian,2655.0,835.0,,27390.0,9.693318729463307
agricultural and food scientists,bachelor_plus,black,1180.0,770.0,,27390.0,4.308141657539248
agricultural and food scientists,bachelor_plus,hispanic,1755.0,645.0,,27390.0,6.407447973713033
agricultural and food scientists,bachelor_plus,white,21800.0,2245.0,,27390.0,79.5910916392844
agricultural and food scientists,graduate,asian,1620.0,675.0,,11690.0,13.857998289136015
agricultural and food scientists,graduate,black,905.0,630.0,,11690.0,7.741659538066724
agricultural and food scientists,graduate,hispanic,585.0,330.0,,11690.0,5.004277159965783
agricultural and food scientists,graduate,white,8580.0,1585.0,,11690.0,73.39606501283149
agricultural engineers,bachelor,white,2095.0,685.0,,2095.0,100.0
agricultural engineers,bachelor_plus,hispanic,450.0,460.0,,3500.0,12.857142857142856
agricultural engineers,bachelor_plus,white,3050.0,880.0,,3500.0,87.14285714285714
agricultural engineers,graduate,white,955.0,520.0,,955.0,100.0
agricultural engineers,less_bachelor,white,310.0,300.0,,310.0,100.0
agricultural inspectors,bachelor,black,1280.0,935.0,,3540.0,36.15819209039548
agricultural inspectors,bachelor,hispanic,415.0,280.0,,3540.0,11.72316384180791
agricultural inspectors,bachelor,white,1845.0,655.0,,3540.0,52.118644067796616
agricultural inspectors,bachelor_plus,black,1280.0,935.0,,4505.0,28.412874583795784
agricultural inspectors,bachelor_plus,hispanic,550.0,320.0,,4505.0,12.20865704772475
agricultural inspectors,bachelor_plus,white,2675.0,820.0,,4505.0,59.37846836847947
agricultural inspectors,graduate,white,830.0,580.0,,830.0,100.0
agricultural inspectors,less_bachelor,black,985.0,630.0,,4685.0,21.024546424759873
agricultural inspectors,less_bachelor,hispanic,885.0,485.0,,4685.0,18.890074706510138
agricultural inspectors,less_bachelor,white,2815.0,840.0,,4685.0,60.08537886872999
air traffic controllers and airfield operations specialists,bachelor,asian,395.0,350.0,,9710.0,4.067971163748712
air traffic controllers and airfield operations specialists,bachelor,black,635.0,450.0,,9710.0,6.539649845520082
air traffic controllers and airfield operations specialists,bachelor,hispanic,780.0,575.0,,9710.0,8.032955715756952
air traffic controllers and airfield operations specialists,bachelor,white,7900.0,1440.0,,9710.0,81.35942327497425
air traffic controllers and airfield operations specialists,bachelor_plus,asian,470.0,365.0,,11525.0,4.078091106290673
air traffic controllers and airfield operations specialists,bachelor_plus,black,635.0,450.0,,11525.0,5.509761388286334
air traffic controllers and airfield operations specialists,bachelor_plus,hispanic,890.0,590.0,,11525.0,7.72234273318872
air traffic controllers and airfield operations specialists,bachelor_plus,white,9530.0,1505.0,,11525.0,82.68980477223428
air traffic controllers and airfield operations specialists,graduate,white,1635.0,705.0,,1635.0,100.0
air traffic controllers and airfield operations specialists,less_bachelor,black,800.0,530.0,,13785.0,5.803409503083061
air traffic controllers and airfield operations specialists,less_bachelor,hispanic,2705.0,1055.0,,13785.0,19.622778382299604
air traffic controllers and airfield operations specialists,less_bachelor,white,10280.0,1780.0,,13785.0,74.57381211461734
aircraft mechanics and service technicians,bachelor,asian,1070.0,645.0,,10500.0,10.19047619047619
aircraft mechanics and service technicians,bachelor,black,1740.0,805.0,,10500.0,16.57142857142857
aircraft mechanics and service technicians,bachelor,hispanic,1720.0,845.0,,10500.0,16.380952380952383
aircraft mechanics and service technicians,bachelor,white,5970.0,1310.0,,10500.0,56.85714285714286
aircraft mechanics and service technicians,bachelor_plus,asian,1165.0,655.0,,13100.0,8.893129770992367
aircraft mechanics and service technicians,bachelor_plus,black,2480.0,1235.0,,13100.0,18.931297709923665
aircraft mechanics and service technicians,bachelor_plus,hispanic,2300.0,920.0,,13100.0,17.557251908396946
aircraft mechanics and service technicians,bachelor_plus,white,7155.0,1455.0,,13100.0,54.61832061068702
aircraft mechanics and service technicians,graduate,black,740.0,835.0,,2505.0,29.540918163672654
aircraft mechanics and service technicians,graduate,hispanic,580.0,445.0,,2505.0,23.15369261477046
aircraft mechanics and service technicians,graduate,white,1185.0,515.0,,2505.0,47.30538922155689
aircraft mechanics and service technicians,less_bachelor,asian,5070.0,1110.0,,99700.0,5.085255767301906
aircraft mechanics and service technicians,less_bachelor,black,6040.0,1755.0,,99700.0,6.058174523570712
aircraft mechanics and service technicians,less_bachelor,hispanic,20870.0,2680.0,,99700.0,20.932798395185557
aircraft mechanics and service technicians,less_bachelor,white,67720.0,4195.0,,99700.0,67.92377131394183
aircraft pilots and flight engineers,bachelor,asian,1380.0,675.0,,56540.0,2.4407499115670324
aircraft pilots and flight engineers,bachelor,black,870.0,670.0,,56540.0,1.538733639900955
aircraft pilots and flight engineers,bachelor,hispanic,1800.0,720.0,,56540.0,3.1835868411743897
aircraft pilots and flight engineers,bachelor,white,52490.0,3995.0,,56540.0,92.83692960735762
aircraft pilots and flight engineers,bachelor_plus,asian,1630.0,750.0,,73175.0,2.227536727024257
aircraft pilots and flight engineers,bachelor_plus,black,1250.0,850.0,,73175.0,1.7082336863682952
aircraft pilots and flight engineers,bachelor_plus,hispanic,2375.0,745.0,,73175.0,3.245644004099761
aircraft pilots and flight engineers,bachelor_plus,white,67920.0,4435.0,,73175.0,92.81858558250768
aircraft pilots and flight engineers,graduate,asian,245.0,235.0,,16630.0,1.4732411304870716
aircraft pilots and flight engineers,graduate,black,380.0,535.0,,16630.0,2.285027059530968
aircraft pilots and flight engineers,graduate,hispanic,575.0,380.0,,16630.0,3.457606734816596
aircraft pilots and flight engineers,graduate,white,15430.0,2330.0,,16630.0,92.78412507516536
aircraft pilots and flight engineers,less_bachelor,asian,530.0,555.0,,22750.0,2.3296703296703294
aircraft pilots and flight engineers,less_bachelor,black,385.0,410.0,,22750.0,1.6923076923076923
aircraft pilots and flight engineers,less_bachelor,hispanic,1875.0,1110.0,,22750.0,8.241758241758241
aircraft pilots and flight engineers,less_bachelor,white,19960.0,2515.0,,22750.0,87.73626373626374
"aircraft structure, surfaces, rigging, and systems assemblers",bachelor,white,340.0,300.0,,340.0,100.0
"aircraft structure, surfaces, rigging, and systems assemblers",bachelor_plus,white,340.0,300.0,,340.0,100.0
"aircraft structure, surfaces, rigging, and systems assemblers",less_bachelor,asian,140.0,140.0,,2825.0,4.95575221238938
"aircraft structure, surfaces, rigging, and systems assemblers",less_bachelor,hispanic,720.0,500.0,,2825.0,25.486725663716815
"aircraft structure, surfaces, rigging, and systems assemblers",less_bachelor,white,1965.0,605.0,,2825.0,69.5575221238938
"ambulance drivers and attendants, except emergency medical technicians",bachelor,white,565.0,370.0,,565.0,100.0
"ambulance drivers and attendants, except emergency medical technicians",bachelor_plus,white,645.0,390.0,,645.0,100.0
"ambulance drivers and attendants, except emergency medical technicians",less_bachelor,black,830.0,770.0,,4275.0,19.415204678362574
"ambulance drivers and attendants, except emergency medical technicians",less_bachelor,hispanic,960.0,695.0,,4275.0,22.45614035087719
"ambulance drivers and attendants, except emergency medical technicians",less_bachelor,white,2485.0,935.0,,4275.0,58.12865497076023
animal breeders,bachelor,hispanic,870.0,390.0,,1290.0,67.44186046511628
animal breeders,bachelor,white,420.0,405.0,,1290.0,32.55813953488372
animal breeders,bachelor_plus,hispanic,1265.0,580.0,,1870.0,67.64705882352942
animal breeders,bachelor_plus,white,605.0,505.0,,1870.0,32.35294117647059
animal breeders,graduate,hispanic,390.0,400.0,,575.0,67.82608695652173
animal breeders,graduate,white,185.0,225.0,,575.0,32.17391304347826
animal breeders,less_bachelor,black,940.0,720.0,,3525.0,26.666666666666668
animal breeders,less_bachelor,hispanic,865.0,510.0,,3525.0,24.53900709219858
animal breeders,less_bachelor,white,1720.0,590.0,,3525.0,48.79432624113475
animal caretakers,bachelor,asian,690.0,530.0,,25040.0,2.7555910543130993
animal caretakers,bachelor,black,935.0,640.0,,25040.0,3.734025559105431
animal caretakers,bachelor,hispanic,3835.0,1215.0,,25040.0,15.315495207667732
animal caretakers,bachelor,white,19580.0,2380.0,,25040.0,78.19488817891373
animal caretakers,bachelor_plus,asian,740.0,535.0,,28870.0,2.5632144094215445
animal caretakers,bachelor_plus,black,1135.0,645.0,,28870.0,3.931416695531694
animal caretakers,bachelor_plus,hispanic,4605.0,1200.0,,28870.0,15.950813993765154
animal caretakers,bachelor_plus,white,22390.0,2375.0,,28870.0,77.5545549012816
animal caretakers,graduate,black,200.0,225.0,,3790.0,5.277044854881266
animal caretakers,graduate,hispanic,775.0,610.0,,3790.0,20.448548812664907
animal caretakers,graduate,white,2815.0,870.0,,3790.0,74.27440633245382
animal caretakers,less_bachelor,asian,1250.0,810.0,,87005.0,1.436699040285041
animal caretakers,less_bachelor,black,2515.0,800.0,,87005.0,2.8906384690535027
animal caretakers,less_bachelor,hispanic,18140.0,2635.0,,87005.0,20.849376472616516
animal caretakers,less_bachelor,white,65100.0,4550.0,,87005.0,74.82328601804494
animal control workers,bachelor,white,620.0,525.0,,620.0,100.0
animal control workers,bachelor_plus,white,655.0,530.0,,655.0,100.0
animal control workers,less_bachelor,black,560.0,400.0,,4725.0,11.851851851851853
animal control workers,less_bachelor,hispanic,535.0,395.0,,4725.0,11.322751322751323
animal control workers,less_bachelor,white,3630.0,1030.0,,4725.0,76.82539682539684
animal trainers,bachelor,asian,205.0,215.0,,8060.0,2.543424317617866
animal trainers,bachelor,hispanic,545.0,365.0,,8060.0,6.761786600496277
animal trainers,bachelor,white,7310.0,1460.0,,8060.0,90.69478908188586
animal trainers,bachelor_plus,asian,205.0,215.0,,10715.0,1.9132057862809144
animal trainers,bachelor_plus,hispanic,985.0,645.0,,10715.0,9.19272048530098
animal trainers,bachelor_plus,white,9525.0,1760.0,,10715.0,88.8940737284181
animal trainers,graduate,hispanic,440.0,515.0,,2655.0,16.57250470809793
animal trainers,graduate,white,2215.0,945.0,,2655.0,83.42749529190208
animal trainers,less_bachelor,black,1260.0,885.0,,18090.0,6.965174129353234
animal trainers,less_bachelor,hispanic,2290.0,835.0,,18090.0,12.65892758430072
animal trainers,less_bachelor,white,14540.0,2190.0,,18090.0,80.37589828634604
"architects, except landscape and naval",bachelor,asian,10570.0,2165.0,,82060.0,12.880818912990494
"architects, except landscape and naval",bachelor,black,2640.0,1200.0,,82060.0,3.2171581769436997
"architects, except landscape and naval",bachelor,hispanic,10980.0,2005.0,,82060.0,13.380453326834024
"architects, except landscape and naval",bachelor,white,57870.0,4125.0,,82060.0,70.52156958323178
"architects, except landscape and naval",bachelor_plus,asian,22390.0,3070.0,,160420.0,13.957112579478867
"architects, except landscape and naval",bachelor_plus,black,5520.0,1850.0,,160420.0,3.440967460416407
"architects, except landscape and naval",bachelor_plus,hispanic,17510.0,2295.0,,160420.0,10.915097868096248
"architects, except landscape and naval",bachelor_plus,white,115000.0,6065.0,,160420.0,71.68682209200847
"architects, except landscape and naval",graduate,asian,11820.0,2030.0,,78395.0,15.077492187001724
"architects, except landscape and naval",graduate,black,2880.0,1275.0,,78395.0,3.673703680081638
"architects, except landscape and naval",graduate,hispanic,6525.0,1365.0,,78395.0,8.32323490018496
"architects, except landscape and naval",graduate,white,57170.0,3760.0,,78395.0,72.92556923273168
"architects, except landscape and naval",less_bachelor,asian,695.0,455.0,,14745.0,4.713462190573075
"architects, except landscape and naval",less_bachelor,black,480.0,440.0,,14745.0,3.255340793489318
"architects, except landscape and naval",less_bachelor,hispanic,2290.0,1065.0,,14745.0,15.530688368938621
"architects, except landscape and naval",less_bachelor,white,11280.0,2025.0,,14745.0,76.500508646999
architectural and civil drafters,bachelor,asian,650.0,370.0,,8030.0,8.094645080946451
architectural and civil drafters,bachelor,black,230.0,235.0,,8030.0,2.86425902864259
architectural and civil drafters,bachelor,hispanic,1080.0,655.0,,8030.0,13.449564134495642
architectural and civil drafters,bachelor,white,6070.0,1095.0,,8030.0,75.59153175591533
architectural and civil drafters,bachelor_plus,asian,980.0,460.0,,10105.0,9.698169223156853
architectural and civil drafters,bachelor_plus,black,265.0,245.0,,10105.0,2.6224641266699655
architectural and civil drafters,bachelor_plus,hispanic,1430.0,725.0,,10105.0,14.151410192973776
architectural and civil drafters,bachelor_plus,white,7430.0,1235.0,,10105.0,73.52795645719941
architectural and civil drafters,graduate,asian,325.0,285.0,,2035.0,15.970515970515969
architectural and civil drafters,graduate,hispanic,350.0,290.0,,2035.0,17.1990171990172
architectural and civil drafters,graduate,white,1360.0,580.0,,2035.0,66.83046683046683
architectural and civil drafters,less_bachelor,asian,1120.0,565.0,,27290.0,4.104067423964822
architectural and civil drafters,less_bachelor,black,1210.0,640.0,,27290.0,4.43385855624771
architectural and civil drafters,less_bachelor,hispanic,4340.0,1455.0,,27290.0,15.903261267863686
architectural and civil drafters,less_bachelor,white,20620.0,2295.0,,27290.0,75.55881275192378
architectural and engineering managers,bachelor,asian,11030.0,1530.0,,90585.0,12.176408897720373
architectural and engineering managers,bachelor,black,2590.0,905.0,,90585.0,2.8591930231274496
architectural and engineering managers,bachelor,hispanic,6705.0,1680.0,,90585.0,7.401887729756582
architectural and engineering managers,bachelor,white,70260.0,4635.0,,90585.0,77.5625103493956
architectural and engineering managers,bachelor_plus,asian,32890.0,3025.0,,164310.0,20.017040959162557
architectural and engineering managers,bachelor_plus,black,5340.0,1490.0,,164310.0,3.249954354573672
architectural and engineering managers,bachelor_plus,hispanic,10180.0,1940.0,,164310.0,6.195605866958798
architectural and engineering managers,bachelor_plus,white,115900.0,5695.0,,164310.0,70.53739881930497
architectural and engineering managers,graduate,asian,21860.0,2335.0,,73735.0,29.646707804977286
architectural and engineering managers,graduate,black,2750.0,1040.0,,73735.0,3.72957211636265
architectural and engineering managers,graduate,hispanic,3475.0,990.0,,73735.0,4.712822947040076
architectural and engineering managers,graduate,white,45650.0,3610.0,,73735.0,61.91089713161999
architectural and engineering managers,less_bachelor,asian,565.0,315.0,,34635.0,1.631297820124152
architectural and engineering managers,less_bachelor,black,2780.0,1465.0,,34635.0,8.026562725566624
architectural and engineering managers,less_bachelor,hispanic,5140.0,1630.0,,34635.0,14.840479283961312
architectural and engineering managers,less_bachelor,white,26150.0,2795.0,,34635.0,75.50166017034792
"archivists, curators, and museum technicians",bachelor,asian,585.0,350.0,,19090.0,3.0644316396018856
"archivists, curators, and museum technicians",bachelor,black,295.0,275.0,,19090.0,1.5453116815086434
"archivists, curators, and museum technicians",bachelor,hispanic,2490.0,735.0,,19090.0,13.043478260869565
"archivists, curators, and museum technicians",bachelor,white,15720.0,1845.0,,19090.0,82.34677841801991
"archivists, curators, and museum technicians",bachelor_plus,asian,970.0,430.0,,41810.0,2.3200191341784264
"archivists, curators, and museum technicians",bachelor_plus,black,1585.0,740.0,,41810.0,3.790959100693614
"archivists, curators, and museum technicians",bachelor_plus,hispanic,4835.0,1215.0,,41810.0,11.56421908634298
"archivists, curators, and museum technicians",bachelor_plus,white,34420.0,3320.0,,41810.0,82.32480267878498
"archivists, curators, and museum technicians",graduate,asian,385.0,265.0,,22730.0,1.6937967443906732
"archivists, curators, and museum technicians",graduate,black,1290.0,705.0,,22730.0,5.675318961724593
"archivists, curators, and museum technicians",graduate,hispanic,2345.0,945.0,,22730.0,10.316761988561373
"archivists, curators, and museum technicians",graduate,white,18710.0,2630.0,,22730.0,82.31412230532335
"archivists, curators, and museum technicians",less_bachelor,black,515.0,340.0,,10345.0,4.9782503624939585
"archivists, curators, and museum technicians",less_bachelor,hispanic,1890.0,1130.0,,10345.0,18.269695505074914
